system:index,Name,istarget,s1_2019,.geo
00000000000000000e3a_0,p2020_155,1,"[[0.23553869128227234], [0.3321165442466736], [0.1401767134666443], [0.19217178225517273], [0.1992054283618927], [0.2073778659105301], [0.32320261001586914], [0.34594252705574036], [0.15888136625289917], [0.20096728205680847], [0.3385736048221588], [0.3553573191165924], [0.125886470079422], [0.18888789415359497], [0.33092039823532104], [0.2149636596441269]]",
00000000000000000e3b_0,p2020_155,1,"[[0.31786417961120605], [0.44943347573280334], [0.3792150318622589], [0.37559711933135986], [0.24977007508277893], [0.21756240725517273], [0.27470749616622925], [0.1660609245300293], [0.2625778913497925], [0.2590262293815613], [0.3324141800403595], [0.2884763479232788], [0.23488250374794006], [0.28307268023490906], [0.26258039474487305], [0.17179857194423676]]",
00000000000000000e3c_0,p2020_155,1,"[[0.25620755553245544], [0.3382587134838104], [0.183367520570755], [0.15189678966999054], [0.1751633882522583], [0.11825729161500931], [0.22217968106269836], [0.30450642108917236], [0.17293661832809448], [0.23038282990455627], [0.4032014012336731], [0.16053171455860138], [0.14525464177131653], [0.3196636736392975], [0.20211540162563324], [0.4610549807548523]]",
00000000000000000e3d_0,p2020_155,1,"[[0.24911029636859894], [0.4494951069355011], [0.188364177942276], [0.27197304368019104], [0.2334078848361969], [0.23396454751491547], [0.38826677203178406], [0.3491915464401245], [0.2354816198348999], [0.19067424535751343], [0.3711996078491211], [0.22885477542877197], [0.20893380045890808], [0.288915753364563], [0.2757129967212677], [0.33379995822906494]]",
00000000000000000e3e_0,p2020_156,1,"[[0.16128234565258026], [0.21655140817165375], [0.20769460499286652], [0.3668096363544464], [0.2577478289604187], [0.17476236820220947], [0.22910729050636292], [0.36497169733047485], [0.2295234501361847], [0.13851486146450043], [0.11145630478858948], [0.40881794691085815], [0.22325868904590607], [0.1963096410036087], [0.38605308532714844], [0.41787976026535034]]",
00000000000000000e3f_0,p2020_156,1,"[[0.24520620703697205], [0.15630842745304108], [0.2122543901205063], [0.2120564728975296], [0.2337195873260498], [0.2959953546524048], [0.2972062826156616], [0.269509881734848], [0.20999538898468018], [0.2086491584777832], [0.21630525588989258], [0.12324009835720062], [0.17014598846435547], [0.24803751707077026], [0.22789868712425232], [0.314490407705307]]",
00000000000000000e40_0,p2020_156,1,"[[0.2056342363357544], [0.39960548281669617], [0.2546427845954895], [0.18634913861751556], [0.21158361434936523], [0.14720037579536438], [0.20929495990276337], [0.22793537378311157], [0.2715202569961548], [0.2177618145942688], [0.24981661140918732], [0.24067983031272888], [0.3408062756061554], [0.16397657990455627], [0.3210231363773346], [0.4392955005168915]]",
00000000000000000e41_0,p2020_156,1,"[[0.19482265412807465], [0.2487289011478424], [0.3475665748119354], [0.2929914593696594], [0.22559593617916107], [0.17689816653728485], [0.5873475670814514], [0.3047677278518677], [0.3426595628261566], [0.26443734765052795], [0.2666517198085785], [0.1715993583202362], [0.2045915275812149], [0.17683270573616028], [0.2310257852077484], [0.4100726246833801]]",
00000000000000000e42_0,p2020_16,1,"[[0.3149876594543457], [0.2725163400173187], [0.4307920038700104], [0.2840583324432373], [0.24650724232196808], [0.1722705215215683], [0.23138076066970825], [0.3046785295009613], [0.12841883301734924], [0.14144612848758698], [0.17569394409656525], [0.12145453691482544], [0.49957308173179626], [0.1438821405172348], [0.1817944049835205], [0.4536462426185608]]",
00000000000000000e43_0,p2020_16,1,"[[0.4484778344631195], [0.28333938121795654], [0.22915521264076233], [0.3421862721443176], [0.21119193732738495], [0.2852763831615448], [0.35857999324798584], [0.2747904360294342], [0.3474106788635254], [0.32332706451416016], [0.19727450609207153], [0.4163705110549927], [0.4810560643672943], [0.301788866519928], [0.18661275506019592], [0.30091655254364014]]",
00000000000000000e44_0,p2020_16,1,"[[0.3542584776878357], [0.15305639803409576], [0.18000203371047974], [0.3463597297668457], [0.1676250398159027], [0.2117011696100235], [0.12293872982263565], [0.329710990190506], [0.15486569702625275], [0.3036080598831177], [0.17868201434612274], [0.21573752164840698], [0.259293794631958], [0.2285013496875763], [0.17745155096054077], [0.21235451102256775]]",
00000000000000000e45_0,p2020_16,1,"[[0.33424168825149536], [0.12354862689971924], [0.2565726637840271], [0.31228381395339966], [0.16776803135871887], [0.24713756144046783], [0.23138076066970825], [0.3091428279876709], [0.13265898823738098], [0.20766372978687286], [0.16264131665229797], [0.18980088829994202], [0.3515786826610565], [0.271139919757843], [0.17867541313171387], [0.28191059827804565]]",
00000000000000000e46_0,p2020_162,1,"[[0.32003140449523926], [0.16554416716098785], [0.12647435069084167], [0.3222247064113617], [0.25731009244918823], [0.480843186378479], [0.22725096344947815], [0.09175410121679306], [0.17474058270454407], [0.24606630206108093], [0.19428294897079468], [0.16987811028957367], [0.3328753411769867], [0.2689131498336792], [0.28067708015441895], [0.34792760014533997]]",
00000000000000000e47_0,p2020_162,1,"[[0.32507410645484924], [0.28867244720458984], [0.12647435069084167], [0.3222247064113617], [0.25731009244918823], [0.480843186378479], [0.3667725920677185], [0.09175410121679306], [0.2586878538131714], [0.1933165341615677], [0.26402121782302856], [0.23074842989444733], [0.3301609456539154], [0.2956230938434601], [0.32629770040512085], [0.34792760014533997]]",
00000000000000000e48_0,p2020_162,1,"[[0.2852751612663269], [0.3142493665218353], [0.203330859541893], [0.24242787063121796], [0.21694877743721008], [0.3021790385246277], [0.37880048155784607], [0.28730127215385437], [0.2524119019508362], [0.23630216717720032], [0.13803400099277496], [0.31199127435684204], [0.3180984854698181], [0.3477255403995514], [0.36610084772109985], [0.23709625005722046]]",
00000000000000000e49_0,p2020_162,1,"[[0.1713182032108307], [0.2132127434015274], [0.203330859541893], [0.24242787063121796], [0.21694877743721008], [0.3021790385246277], [0.21768739819526672], [0.28730127215385437], [0.17705480754375458], [0.3519405722618103], [0.1598387062549591], [0.2022983282804489], [0.3095478415489197], [0.3565143644809723], [0.3784225881099701], [0.23709625005722046]]",
00000000000000000e4a_0,p2020_163,1,"[[0.2014673948287964], [0.2782648801803589], [0.2875315248966217], [0.21777082979679108], [0.36342284083366394], [0.17537520825862885], [0.20994755625724792], [0.15848477184772491], [0.1790785938501358], [0.22040989995002747], [0.2813585698604584], [0.23511888086795807], [0.20398564636707306], [0.30788320302963257], [0.20901843905448914], [0.3994937539100647]]",
00000000000000000e4b_0,p2020_163,1,"[[0.22201427817344666], [0.27514520287513733], [0.31707763671875], [0.22128841280937195], [0.2465713918209076], [0.25009480118751526], [0.1984216868877411], [0.14856693148612976], [0.27847129106521606], [0.1886717677116394], [0.3021783232688904], [0.30606818199157715], [0.24565699696540833], [0.2754665017127991], [0.22396191954612732], [0.2921689450740814]]",
00000000000000000e4c_0,p2020_164,1,"[[0.2682032883167267], [0.2584252953529358], [0.41144946217536926], [0.24832308292388916], [0.1549629420042038], [0.337430477142334], [0.29072484374046326], [0.21458935737609863], [0.3600824773311615], [0.29896602034568787], [0.3508080840110779], [0.25724852085113525], [0.2825717031955719], [0.1619461476802826], [0.16572877764701843], [0.44350090622901917]]",
00000000000000000e4d_0,p2020_164,1,"[[0.3109513521194458], [0.24117037653923035], [0.36779579520225525], [0.36196184158325195], [0.166860893368721], [0.4022945761680603], [0.1616663932800293], [0.24610500037670135], [0.33555206656455994], [0.23847143352031708], [0.2880793511867523], [0.3096967041492462], [0.3217368423938751], [0.22530993819236755], [0.3179466724395752], [0.4084860682487488]]",
00000000000000000e4e_0,p2020_165,1,"[[0.20513062179088593], [0.34291520714759827], [0.34392276406288147], [0.30211636424064636], [0.2624237835407257], [0.47596001625061035], [0.10368989408016205], [0.30301880836486816], [0.3398717939853668], [0.3929453492164612], [0.24826712906360626], [0.1714714914560318], [0.3021054267883301], [0.2449556589126587], [0.15509268641471863], [0.33106184005737305]]",
00000000000000000e4f_0,p2020_165,1,"[[0.22435340285301208], [0.33645448088645935], [0.3049744963645935], [0.31343477964401245], [0.3239176869392395], [0.35135722160339355], [0.09058758616447449], [0.3910968005657196], [0.3477318584918976], [0.44895923137664795], [0.27622348070144653], [0.20348063111305237], [0.4003518223762512], [0.215521439909935], [0.17884278297424316], [0.22986984252929688]]",
00000000000000000e50_0,p2020_167,1,"[[0.19329477846622467], [0.31981179118156433], [0.11208108812570572], [0.18968409299850464], [0.27501338720321655], [0.26232045888900757], [0.2677229642868042], [0.30593207478523254], [0.37754112482070923], [0.33036908507347107], [0.21670329570770264], [0.3001912534236908], [0.17822265625], [0.22466690838336945], [0.20324763655662537], [0.1806686669588089]]",
00000000000000000e51_0,p2020_167,1,"[[0.3486174941062927], [0.29822462797164917], [0.39487889409065247], [0.2059638798236847], [0.45852360129356384], [0.2990478277206421], [0.2955490052700043], [0.4534265697002411], [0.20966345071792603], [0.2717512547969818], [0.22389990091323853], [0.2540729343891144], [0.19300685822963715], [0.37986183166503906], [0.2974735200405121], [0.2981497049331665]]",
00000000000000000e52_0,p2020_169,1,"[[0.2260672152042389], [0.29458868503570557], [0.27955693006515503], [0.17287874221801758], [0.15352025628089905], [0.20861069858074188], [0.25100016593933105], [0.29679861664772034], [0.22852946817874908], [0.291001558303833], [0.2355225533246994], [0.24969761073589325], [0.26817986369132996], [0.1196596622467041], [0.19440895318984985], [0.3161923885345459]]",
00000000000000000e53_0,p2020_169,1,"[[0.42260944843292236], [0.1676405668258667], [0.33209776878356934], [0.26716214418411255], [0.20452557504177094], [0.32503461837768555], [0.20203334093093872], [0.4181711971759796], [0.18895947933197021], [0.36682602763175964], [0.31398090720176697], [0.4009052515029907], [0.3464786410331726], [0.2810722589492798], [0.24584907293319702], [0.29802194237709045]]",
00000000000000000e54_0,p2020_169,1,"[[0.3804446756839752], [0.18036162853240967], [0.2662980556488037], [0.22765998542308807], [0.2692526876926422], [0.2526349723339081], [0.35567420721054077], [0.4404463768005371], [0.14061284065246582], [0.3917084336280823], [0.26788145303726196], [0.2945718765258789], [0.2967517077922821], [0.31055742502212524], [0.30304044485092163], [0.40316301584243774]]",
00000000000000000e55_0,p2020_169,1,"[[0.3804446756839752], [0.18036162853240967], [0.25996777415275574], [0.24253469705581665], [0.16682176291942596], [0.20965838432312012], [0.35567420721054077], [0.2661912441253662], [0.14061284065246582], [0.3917084336280823], [0.26788145303726196], [0.2945718765258789], [0.2967517077922821], [0.31055742502212524], [0.30304044485092163], [0.3092406988143921]]",
00000000000000000e56_0,p2020_170,1,"[[0.3384966254234314], [0.3643079102039337], [0.3256417214870453], [0.2127169370651245], [0.2418903410434723], [0.21569541096687317], [0.1910555511713028], [0.214168980717659], [0.16131922602653503], [0.3847695589065552], [0.24821752309799194], [0.3123030662536621], [0.2155778855085373], [0.14135006070137024], [0.15460912883281708], [0.38398560881614685]]",
00000000000000000e57_0,p2020_170,1,"[[0.16381575167179108], [0.43204376101493835], [0.41531527042388916], [0.45382165908813477], [0.47486984729766846], [0.21465995907783508], [0.270448237657547], [0.2731519043445587], [0.2244904488325119], [0.4220678210258484], [0.2924274802207947], [0.1962064504623413], [0.1412355601787567], [0.34490031003952026], [0.2273682802915573], [0.4358977973461151]]",
00000000000000000e58_0,p2020_170,1,"[[0.13851112127304077], [0.14089855551719666], [0.3145885765552521], [0.29824161529541016], [0.5644358396530151], [0.5555121898651123], [0.3361454904079437], [0.2500683069229126], [0.30414333939552307], [0.3453005850315094], [0.18399517238140106], [0.1683846265077591], [0.21974067389965057], [0.6388493180274963], [0.35686933994293213], [0.3963773846626282]]",
00000000000000000e59_0,p2020_170,1,"[[0.37859371304512024], [0.19615375995635986], [0.31365710496902466], [0.22735744714736938], [0.21400800347328186], [0.2543017268180847], [0.18863725662231445], [0.27529215812683105], [0.2697841227054596], [0.35449734330177307], [0.22483357787132263], [0.18668332695960999], [0.1772855669260025], [0.290782630443573], [0.3280334174633026], [0.4345640540122986]]",
00000000000000000e5a_0,p2020_173,1,"[[0.3904154598712921], [0.2536369264125824], [0.19539570808410645], [0.33206304907798767], [0.3350370526313782], [0.22712334990501404], [0.27020981907844543], [0.22813455760478973], [0.3019717335700989], [0.32990285754203796], [0.36126208305358887], [0.18349602818489075], [0.32655954360961914], [0.3466176390647888], [0.33364298939704895], [0.284333199262619]]",
00000000000000000e5b_0,p2020_173,1,"[[0.35607650876045227], [0.3020712733268738], [0.24348598718643188], [0.26712214946746826], [0.4203709363937378], [0.35052913427352905], [0.19966979324817657], [0.1717442274093628], [0.30005747079849243], [0.34753715991973877], [0.24803368747234344], [0.14850574731826782], [0.23714831471443176], [0.23451994359493256], [0.35485774278640747], [0.6947948932647705]]",
00000000000000000e5c_0,p2020_173,1,"[[0.29952824115753174], [0.42598387598991394], [0.2124514877796173], [0.17145541310310364], [0.25788596272468567], [0.19684365391731262], [0.30328309535980225], [0.21264775097370148], [0.19089579582214355], [0.21611325442790985], [0.28406912088394165], [0.2014983594417572], [0.2576865255832672], [0.21678867936134338], [0.34976616501808167], [0.705756664276123]]",
00000000000000000e5d_0,p2020_173,1,"[[0.3839259743690491], [0.2851358652114868], [0.17748890817165375], [0.14933627843856812], [0.18022048473358154], [0.2797467112541199], [0.31640931963920593], [0.3228181302547455], [0.20137782394886017], [0.18410181999206543], [0.26615774631500244], [0.15885432064533234], [0.16218401491641998], [0.17564575374126434], [0.1981612890958786], [0.4691658914089203]]",
00000000000000000e5e_0,p2020_19,1,"[[0.38129115104675293], [0.4090644121170044], [0.2684824466705322], [0.1714300662279129], [0.21298713982105255], [0.36860644817352295], [0.312695175409317], [0.3500198721885681], [0.18150869011878967], [0.3493745028972626], [0.24410971999168396], [0.1968521773815155], [0.28272268176078796], [0.34554678201675415], [0.277982234954834], [0.37099310755729675]]",
